,X,Y,Regiao,mcirc,municipio,RISP,AISP_COMP,DP,ano,mes,TIPO,Ocorrencias,Objectid
6657,-42.816838400999984,-22.915400561999945,Grande Niterói,3302700,Maricá,4,12,82,2018,3,aaapai_cmba,2.0,416292
6658,-43.11967238099993,-22.8889137099999,Grande Niterói,3303302,Niterói,4,12,76,2018,4,aaapai_cmba,9.0,416342
6659,-43.09745925599997,-22.90131145199996,Grande Niterói,3303302,Niterói,4,12,77,2018,4,aaapai_cmba,7.0,416392
6660,-43.07920378399996,-22.87787419799997,Grande Niterói,3303302,Niterói,4,12,78,2018,4,aaapai_cmba,8.0,416442
6661,-43.059368299999996,-22.908403074999967,Grande Niterói,3303302,Niterói,4,12,79,2018,4,aaapai_cmba,5.0,416492
6662,-43.03148079699997,-22.934481699999928,Grande Niterói,3303302,Niterói,4,12,81,2018,4,aaapai_cmba,7.0,416542
6663,-42.816838400999984,-22.915400561999945,Grande Niterói,3302700,Maricá,4,12,82,2018,4,aaapai_cmba,3.0,416592
6908,-43.41421972799997,-22.876313590999928,Capital,3304557,Rio de Janeiro,2,14,33,2018,1,aaapai_cmba,0.0,429842
6909,-43.48267612899997,-22.866516514999947,Capital,3304557,Rio de Janeiro,2,14,34,2018,1,aaapai_cmba,12.0,429892
6910,-43.41421972799997,-22.876313590999928,Capital,3304557,Rio de Janeiro,2,14,33,2018,2,aaapai_cmba,3.0,429942
6911,-43.48267612899997,-22.866516514999947,Capital,3304557,Rio de Janeiro,2,14,34,2018,2,aaapai_cmba,15.0,429992
6912,-43.41421972799997,-22.876313590999928,Capital,3304557,Rio de Janeiro,2,14,33,2018,3,aaapai_cmba,1.0,430042
6913,-43.48267612899997,-22.866516514999947,Capital,3304557,Rio de Janeiro,2,14,34,2018,3,aaapai_cmba,3.0,430092
6914,-43.41421972799997,-22.876313590999928,Capital,3304557,Rio de Janeiro,2,14,33,2018,4,aaapai_cmba,1.0,430142
6915,-43.48267612899997,-22.866516514999947,Capital,3304557,Rio de Janeiro,2,14,34,2018,4,aaapai_cmba,2.0,430192
7464,-43.294554793999964,-22.773201392999965,Baixada Fluminense,3301702,Duque de Caxias,3,15,59,2018,1,aaapai_cmba,10.0,456642
7465,-43.27344467199999,-22.703051819999928,Baixada Fluminense,3301702,Duque de Caxias,3,15,60,2018,1,aaapai_cmba,10.0,456692
7466,-43.327614435999976,-22.585555065999927,Baixada Fluminense,3301702,Duque de Caxias,3,15,61,2018,1,aaapai_cmba,0.0,456742
